MAG,contig,length,Phyllostomus discolor (080613_8),Phyllostomus discolor (080813_19),Mimon crenulatum (080813_7),Mimon crenulatum (080913_2),Phyllostomus hastatus (080913_7),Phyllostomus hastatus (080613_5),Phyllostomus hastatus (080913_8)
MAG_4,c_000000002133,1039768,0,0,0,0,0,4.644820295983087,0
MAG_4,c_000000002134,1263768,0,0,0,0,0,10.769267592149355,0
MAG_4,c_000000002135,797224,0,0,0,0,0,7.798043326345213,0
MAG_4,c_000000002136,841333,0,0,0,0,0,6.8999358563181525,0
MAG_4,c_000000002137,698505,0,0,0,0,0,9.33981841763943,0
MAG_4,c_000000002138,2967,0,0,0,0,0,8.685574229691877,0
MAG_4,c_000000002139,272186,0,0,0,0.0718232044198895,0,11.094711917916337,0
MAG_4,c_000000002140,1063358,0,0,0,0,0,10.485691573926868,0
MAG_4,c_000000002141,224805,0,0,0,0.3153153153153153,0,20.81981981981982,0
MAG_4,c_000000002142,1662482,0,0,0,0,0,7.224792408066429,0
MAG_4,c_000000002143,1598392,0,0,0,0,0,8.091679506933744,0
MAG_4,c_000000002144,1248853,0,0,0,0,0,19.727386150966936,0
MAG_4,c_000000002145,1101479,0,0,0,0,0,7.300361881785284,0
MAG_4,c_000000002146,1793752,0,0,0,0,0,7.405936272370144,0
MAG_4,c_000000002147,1275601,0,0,0,0,0,8.883464566929133,0
MAG_4,c_000000002148,1580549,0,0,0,0,0,8.37430610626487,0
MAG_4,c_000000002149,1220820,0,0,0,0,0,12.699902056807051,0
MAG_4,c_000000002150,667901,0,0,0,0,0,13.676444444444444,0
MAG_4,c_000000002151,1562075,0,0,0,0,0,9.537953795379538,0
MAG_4,c_000000002152,1736467,0,0,0,0,0,5.434180138568129,0
MAG_4,c_000000002153,1757195,0,0,0,0,0,12.03006993006993,0
MAG_4,c_000000002154,1223526,0,0,0,0,0,9.398013245033113,0
MAG_4,c_000000002155,78418,0,0,0,0,0,13.609733270940572,0
MAG_4,c_000000002156,830128,0,0,0,0,0,5.70883612300506,0
MAG_4,c_000000002157,234404,0,0,0,0,0,11.056222362602654,0
MAG_4,c_000000002158,164631,0,0,0,0,0,9.232125834127741,0
MAG_4,c_000000002159,788342,0,0,0,0.5884425651867512,0,15.37138830162086,0
MAG_4,c_000000002160,1122444,0,0,0,0,0,7.6403574087863,0
MAG_4,c_000000002161,423639,0,0,0,0,0,10.428307278534207,0
MAG_4,c_000000002162,1077697,0,0,0,0.034653465346534656,0,13.5,0
MAG_4,c_000000002163,1544527,0.5766345123258306,0,0,0,0,6.560021436227224,0
MAG_4,c_000000002164,217223,0,0,0,0,0,11.730377906976743,0
MAG_4,c_000000002165,855620,0,0,0,0,0,5.020170674941816,0
MAG_4,c_000000002166,1491321,0,0,0,0,0,8.4249547920434,0
MAG_4,c_000000002167,550297,0,0,0,0,0,12.683937823834198,0
MAG_4,c_000000002168,1226543,0,0,0,0,0,7.873955960516325,0
MAG_4,c_000000002169,754380,0,0,0,0,0,5.424347826086956,0
MAG_4,c_000000002170,494000,0,0,0,0,0,4.635683760683761,0
MAG_4,c_000000002171,539576,0,0,0,0,0,8.127882599580714,0
MAG_4,c_000000002172,904028,0,0,0,0.10830769230769231,0,25.512,0
MAG_4,c_000000002173,1343615,0,0,0,0.16587677725118483,0,14.682464454976303,0
MAG_4,c_000000002174,1571886,0,0,0,0,0,12.057266342517558,0
MAG_4,c_000000002175,1121597,0,0,0,0,0,11.65422123154082,0
MAG_4,c_000000002176,1825406,0,0,0,0,0,8.635166537567777,0
MAG_4,c_000000002177,1776477,0,0,0,0,0,9.442990010334137,0
MAG_4,c_000000002178,1182145,0,0,0,0,0,11.02848484848485,0
MAG_4,c_000000002179,1575255,0,0,0,0,0,7.008992805755396,0
MAG_4,c_000000002180,1577755,0,0,0,0,0,9.126816055158828,0
MAG_4,c_000000002181,1220181,0,0,0,0,0,8.552486187845304,0
MAG_4,c_000000002182,692361,0,0,0,0,0,9.750540735400143,0
MAG_4,c_000000002183,14527,0,0,0,0,0,8.86474358974359,0
MAG_4,c_000000002184,1788647,0,0,0,0,0,9.9144578313253,0
MAG_4,c_000000002185,788536,0,0,0,0,0,6.114790286975717,0
MAG_4,c_000000002186,1073678,0,0,0,0,0,10.29145361577794,0
MAG_4,c_000000002187,1631639,0,0,0,0,0,14.388059701492537,0
MAG_4,c_000000002188,1254923,0,0,0,0,0,8.152604166666666,0
MAG_4,c_000000002189,1207943,0,0,0,0,0,7.587636932707356,0
MAG_4,c_000000002190,1175471,0,0,0,0,0,8.494943109987357,0
MAG_4,c_000000002191,1494832,0,0,0,0,0,8.406347230864966,0
MAG_4,c_000000002192,1267756,0,0,0,0,0,8.388922335942203,0
MAG_4,c_000000002193,759353,0,0,0,0,0,8.859937402190923,0
MAG_4,c_000000002194,117493,0,0,0,0,0,8.219260065288356,0
MAG_4,c_000000002195,872524,0,0,0,0,0,14.171764705882353,0
MAG_4,c_000000002196,331373,0,0,0,0,0,6.3076341647770215,0
MAG_4,c_000000002197,1319108,0,0,0,0,0,9.89262086513995,0
MAG_4,c_000000002198,131698,0,0,0,0,0,8.520656136087485,0
MAG_4,c_000000002199,1050052,0.4502487562189055,0,0,0,0,9.189054726368159,0.06032338308457712
MAG_4,c_000000002200,55240,0,0,0,0,0,9.355731225296443,0
MAG_4,c_000000002201,1630311,0,0,0,0,0,10.718648773715872,0
MAG_4,c_000000002202,1585290,0,0,0,0,0,8.209330877839164,0
MAG_4,c_000000002203,1392854,0,0,0,0,0,13.381583198707593,0
MAG_4,c_000000002204,107871,0,0,0,0,0,41.35596446700507,0
MAG_4,c_000000002205,1541666,0,0,0,0,0,13.396644295302014,0
MAG_4,c_000000002206,720722,0,0,0,0,0,9.24622030237581,0
MAG_4,c_000000002207,463079,0,0,0,0.3412322274881517,0,10.4739336492891,0
MAG_4,c_000000002208,946914,0,0,0,0,0,11.116365568544103,0
MAG_4,c_000000002209,86661,0,0,0,0,0,10.023385866802236,0
MAG_4,c_000000002210,4499,0,0,0,0,0,15.482774460266421,0
MAG_4,c_000000002211,1628565,0,0,0,0,0,12.528551532033426,0
MAG_4,c_000000002212,1296645,0,0,0,0,0,5.748014440433213,0
MAG_4,c_000000002213,1246917,0,0,0,0,0,9.505773672055428,0
MAG_4,c_000000002214,1645000,0,0,0,0.7670820799312419,0,7.007305543618393,0
MAG_4,c_000000002215,1425905,0,0,0,0,0,9.637671680837148,0
MAG_4,c_000000002216,340184,0,0,0,0,0,8.020246913580246,0
MAG_4,c_000000002217,1663484,0,0,0,0,0,9.520763187429854,0
MAG_4,c_000000002218,900873,0,0,0,0.2746689448953439,0,25.605724049551473,0
MAG_4,c_000000002219,1281422,0,0,0,0,0,8.7682570593963,0
MAG_4,c_000000002220,418198,0,0,0,0,0,12.080072463768117,0
MAG_4,c_000000002221,795436,0,0,0,0,0,9.023185483870968,0
MAG_4,c_000000002222,1425806,0,0,0,0,0,20.0758226037196,0
MAG_4,c_000000002223,588425,0,0,0,0,0,11.781643671265746,0
MAG_4,c_000000002224,1385075,0,0,0,0,0,10.7359413202934,0
MAG_4,c_000000002225,922333,0,0,0,0,0,9.599273607748184,0
MAG_4,c_000000002226,659167,0,0,0,0,0,11.789302022178735,0
MAG_4,c_000000002227,278988,0,0,0,0,0,7.97608095676173,0
MAG_4,c_000000002228,377192,0,0,0,0,0,10.157474600870827,0
MAG_4,c_000000002229,1127952,0,0,0,0,0,6.0256410256410255,0
MAG_4,c_000000002230,265357,0,0,0,0,0,6.428778018799711,0
MAG_4,c_000000002231,258313,0,0,0,0,0,11.764181007010835,0
MAG_4,c_000000002232,1277103,0,0,0,0,0,8.260902830910481,0
MAG_4,c_000000002233,1228860,0,0,0,0,0,9.024682651622003,0
MAG_4,c_000000002234,241495,0,0,0,0.5876662636033857,0,8.159613059250303,0
MAG_4,c_000000002235,1779106,0,0,0,0,0,16.451710261569417,0
MAG_4,c_000000002236,358472,0,0,0,0,0,10.559466666666667,0
MAG_4,c_000000002237,622660,0,0,0,0,0,8.828288100208768,0
MAG_4,c_000000002238,1278571,0,0,0,0.4573041637261821,0,21.471418489767114,0
MAG_4,c_000000002239,1184311,0,0,0,0,0,5.182983682983683,0
MAG_4,c_000000002240,1833914,0,0,0,0,0,14.368556701030927,0
MAG_4,c_000000002241,1341643,0,0,0,2.5064285714285712,0,34.41285714285714,0
MAG_4,c_000000002242,872127,0,0,0,0,0,9.94071353620147,0
MAG_4,c_000000002243,466429,0,0,0,0,0,15.74493731918997,0
MAG_4,c_000000002244,147809,0,0,0,0,0,9.671879791475007,0
MAG_4,c_000000002245,882449,0,0,0,0,0,7.428794992175274,0
MAG_4,c_000000002246,1050127,0,0,0,0,0,8.634826711749788,0
MAG_4,c_000000002247,288739,0,0,0,0,0,8.432883240667197,0
MAG_4,c_000000002248,437391,0,0,0,0,0,5.560344827586207,0
MAG_4,c_000000002249,1631071,0,0,0,0,0,8.006279434850864,0
MAG_4,c_000000002250,295022,0,0,0,0,0,10.207725947521865,0
MAG_4,c_000000002251,581606,0,0,0,0,0,11.836059190031152,0
MAG_4,c_000000002252,910908,0,0,0,0,0,7.999313186813187,0
MAG_4,c_000000002253,395046,0,0,0,0,0,9.579073756432248,0
MAG_4,c_000000002254,863302,0,0,0,0,0,8.42534271952575,0
MAG_4,c_000000002255,504125,0,0,0,0,0,9.332322619769558,0
MAG_4,c_000000002256,1579753,0,0,0,0,0,6.514304723885562,0
MAG_4,c_000000002257,144607,0,0,0,0,0,8.922816901408451,0
MAG_4,c_000000002258,165785,0,0,0,0,0,10.970942593905033,0
MAG_4,c_000000002259,282625,0,0,0,0,0,5.304611085235212,0
MAG_4,c_000000002260,557453,0,0,0,0,0,7.886820551005212,0
MAG_4,c_000000002261,1739635,0,0,0,0,0,8.840323767476086,0
MAG_4,c_000000002262,1525676,0,0,0,0,0,11.11337513061651,0
MAG_4,c_000000002263,971289,0,0,0,0,0,13.23277265328269,0
MAG_4,c_000000002264,1171166,0,0,0,0,0,6.799531981279251,0
MAG_4,c_000000002265,1210089,0,0,0,0.1190711462450593,0,11.28804347826087,0
MAG_4,c_000000002266,1264047,0,0,0,0,0,13.486435030937649,0
MAG_4,c_000000002267,1462584,0,0,0,0,0,11.915449654112221,0
MAG_4,c_000000002268,1158855,0,0,0,0,0,7.290958531611149,0
MAG_4,c_000000002269,1341345,0,0,0,1.3236337828246985,0,16.676366217175303,0
MAG_4,c_000000002270,363802,0,0,0,0,0,12.112706837339994,0
MAG_4,c_000000002271,450239,0,0,0,0,0,9.38886174890083,0
MAG_4,c_000000002272,663530,0,0,0,0,0,13.956697459584296,0
MAG_4,c_000000002273,1381708,0,0,0,0,0,9.082496726320384,0
MAG_4,c_000000002274,1322978,0,0,0,0,0,9.836757669575007,0
MAG_4,c_000000002275,890301,0,0,0,0,0,9.212940461725395,0
MAG_4,c_000000002276,426551,0,0,0,0,0,10.859323882224645,0
MAG_5,c_000000002277,876477,0,0,0,0,0,87.72999071494893,0
MAG_5,c_000000002278,1752901,0,0,0,0,0,51.31203130094555,0
MAG_5,c_000000002279,1749340,0,0,0,0,0,83.44068193801628,0
MAG_5,c_000000002280,35342,0,0,0,0,0,87.45900957136912,0
MAG_5,c_000000002281,1106101,0,0,0,0,0,81.83246930422919,0
MAG_5,c_000000002282,1178758,0,0,0,0,0,87.24957746478873,0.09915492957746479
MAG_5,c_000000002283,588203,0,0,0,0,0,23.729304156535836,0
MAG_5,c_000000002284,453867,0,0,0,0,0,84.113762927605407,0
MAG_5,c_000000002285,1790853,0,0,0,0,0,92.81446850393701,0
MAG_5,c_000000002286,1175102,0,0,0,0,0,78.66318407960199,0.041791044776119404
MAG_5,c_000000002287,1127601,0,0,0,0,0,86.1555936562366,0
MAG_5,c_000000002288,1314444,0,0,0,0,0,88.35350166746069,0
MAG_5,c_000000002289,469023,0,0,0,0,0,77.9287598944591,0
MAG_5,c_000000002290,1169643,0,0,0,0,0,20.560260586319217,0
MAG_5,c_000000002291,302167,0,0,0,0,0,95.80566270004104,0
MAG_5,c_000000002292,555603,0,0,0,0,0,89.35356125356125,0
MAG_5,c_000000002293,712567,0,0,0,0,0,82.33120724718063,0
MAG_5,c_000000002294,1420991,0,0,0,0,0,88.79382407985028,0
MAG_5,c_000000002295,710525,0,0,0,0,0,74.99398230088495,0
MAG_5,c_000000002296,723269,0,0,0,0,0,47.63918184723554,0
MAG_5,c_000000002297,1178827,0,0,0,0,0,86.09876708657197,0
MAG_5,c_000000002298,597500,1.4980670103092784,0.5805412371134021,0,2.1559278350515463,0,93.03382731958763,0.18588917525773196
MAG_5,c_000000002299,1814005,0,0,0,0,0,64.43718592964824,0
MAG_5,c_000000002300,141958,0,0,0,0,0,83.04931335830213,0
MAG_5,c_000000002301,1320598,0.21547360809833696,0,0,0,0,91,0
MAG_5,c_000000002302,891054,0,0,0,0,0,95.83516856657774,0
MAG_5,c_000000002303,962363,0,0,0,0,0,89.28078524687686,0
MAG_5,c_000000002304,1690373,0,0,0,0,0,82.94964326336469,0
MAG_5,c_000000002305,1078175,0,0,0,0,0,52.76581614819993,0
MAG_5,c_000000002306,609327,0,0,0,0,0,99.7099907493062,0
MAG_5,c_000000002307,130408,0,0,0,0,0,21.1267243394903,0
MAG_5,c_000000002308,1400712,0,0,0,0,0,13.356656948493683,0
MAG_5,c_000000002309,1183382,0,0,0,0,0,158.4506146307917,0.3074873205535975
MAG_5,c_000000002310,26192,0,0,0,0,0,86.48145344436033,0
MAG_5,c_000000002311,979517,0,0,0,0,0,68.37145892351275,0
MAG_5,c_000000002312,1668653,0,0,0,0,0,83.70416024653312,0
MAG_5,c_000000002313,1631808,0,0,0,0,0,94.06382978723404,0.034988179669030735
MAG_5,c_000000002314,853933,0,0,0,0,0,85.23865711476331,0
MAG_5,c_000000002315,467711,0,0,0,0,0,16.152961356069014,0
MAG_5,c_000000002316,1497307,0,0,0,0,0,14.515030191651352,0
MAG_5,c_000000002317,1064247,0,0,0,0,0,92.00153139356814,0
MAG_5,c_000000002318,876134,0,0,0,0,0,82.7146126972654,0
MAG_5,c_000000002319,713801,0,0,0,0,0,83.11091137875248,0
MAG_5,c_000000002320,867861,0,0,0,0,0,82.98903330625508,0
MAG_5,c_000000002321,293456,0,0,0,0,0,23.1387322740475,0
MAG_5,c_000000002322,1456126,0,0,0,0,0,56.73053066850448,0
MAG_5,c_000000002323,1104058,0.279445727482679,0.04041570438799076,0,2.7782909930715936,0,50.43879907621247,0
MAG_5,c_000000002324,1654862,0,0,0,0,0,87.26678819240269,0
MAG_5,c_000000002325,601183,0,0,0,0,0,80.60280112044818,0
MAG_5,c_000000002326,661759,0,0,0,0,0,84.45605526161081,0
MAG_5,c_000000002327,1751347,0,0,0,0,0,86.29393976049353,0
MAG_5,c_000000002328,1603203,0,0,0,0,0,83.94966843501327,0
MAG_5,c_000000002329,711355,0,0,0,0,0,88.55086469989827,0
MAG_5,c_000000002330,21914,0,0,0,0,0,84.65883734586025,0
MAG_5,c_000000002331,1515159,0,0,0,0,0,48.28971962616822,0
MAG_5,c_000000002332,1554494,0,0,0,0,0,81.16446028513238,0
MAG_5,c_000000002333,962016,0,0,0,0,0,78.95541105434278,0
MAG_5,c_000000002334,500963,0,0,0,0,0,44.07337427176822,0
MAG_5,c_000000002335,704937,0,0,0,0,0,78.40035799522673,0
MAG_5,c_000000002336,475186,0,0,0,0,0,67.38347805679417,0
MAG_5,c_000000002337,1065811,0,0,0,0,0,71.69035762788592,0
MAG_5,c_000000002338,291199,0,0,0,0,0,84.98237476808906,0.02906617192331478
MAG_5,c_000000002339,733609,0,0,0,0,0,84.63145539906104,1.4988262910798122
MAG_5,c_000000002340,608900,0,0,0,0,0,80.86981790003874,0
MAG_5,c_000000002341,1079928,0,0,0,0,0,87.43688037012558,0
MAG_5,c_000000002342,366997,0,0,0,0,0,77.18629173989456,0
MAG_5,c_000000002343,1232494,0.1504102096627165,0,0,1.1618049225159526,0,89.08705560619872,0
MAG_5,c_000000002344,1757402,0,0,0,0,0,87.20788302606485,0
MAG_5,c_000000002345,1304060,0,0,0,0,0,89.70415246749968,0
MAG_5,c_000000002346,960105,0.10374739764052741,0,0,0,0,60.985426786953504,0
MAG_5,c_000000002347,845632,0,0,0,0,0,89.21762689372996,0
MAG_5,c_000000002348,479893,0,0,0,0,0,81.7284585706412,0
MAG_5,c_000000002349,16276,0,0,0,0,0,20.096787676140433,0
MAG_5,c_000000002350,543143,0,0,0,0,0,13.965880288555274,0
MAG_5,c_000000002351,718990,0,0,0,0,0,83.93667688977088,0
MAG_5,c_000000002352,1184087,0,0,0,0,0,74.14460738815667,0
MAG_5,c_000000002353,1754412,0.09349258649093904,0.2042833607907743,0,0,0,96.53047775947282,0
MAG_5,c_000000002354,60260,0,0,0,0,0,79.20464923204649,0
MAG_5,c_000000002355,177386,0,0,0,0,0,88.6169971671388,0
MAG_5,c_000000002356,1464835,0,0,0,0,0,32.251597444089455,0
MAG_5,c_000000002357,1104062,0,0,0,0,0,27.798143851508122,0
MAG_5,c_000000002358,1738472,0,0,0,0,0,32.30994989262706,0
MAG_5,c_000000002359,1200108,0,0,0,0,0,78.99040841584159,0
MAG_5,c_000000002360,1340066,0,0,0,0,0,82.09385517838254,0
MAG_5,c_000000002361,269846,0,0,0,0,0,38.14405762304922,0
MAG_5,c_000000002362,258820,0,0,0,0,0,83.1407113504322,0
MAG_5,c_000000002363,937519,0,0,0,0,0,89.934075967859755,0
MAG_5,c_000000002364,18682,0,0,0,0,0,17.398526077097507,0
MAG_5,c_000000002365,20286,0,0,0,0,0,36.30934343434343,0
MAG_5,c_000000002366,34620,0,0,0,0,0,87.71627780792187,0
MAG_5,c_000000002367,598396,0,0,0,0,0,14.972071785069556,0
MAG_5,c_000000002368,1109444,0,0,0,0,0,26.804986149584487,0
MAG_5,c_000000002369,936431,0,0,0,0,0,85.00157480314961,0
MAG_5,c_000000002370,1110007,0,0,0,0,0,89.52487296068468,0.045466702326825356
MAG_5,c_000000002371,362013,0,0,0,0,0,83.70222222222222,0
MAG_5,c_000000002372,1399611,0,0,0,0,0,86.98235259047279,0
MAG_5,c_000000002373,348700,0,0,0,0,0,88.74350336862368,0
MAG_5,c_000000002374,483615,0,0,0,0,0,80.42868400315209,0.01103230890464933
MAG_5,c_000000002375,419293,0,0,0,0,0,73.9420731707317,0
MAG_5,c_000000002376,1715868,0,0,0,0,0,21.34419381787803,0
MAG_5,c_000000002377,914294,0,0,0,0,0,85.25377483443708,0
MAG_5,c_000000002378,1404798,0,0,0,0,0,80.03823991618648,0
MAG_5,c_000000002379,942004,0,0,0,0,0,83.02309523809524,0
MAG_5,c_000000002380,1780686,0,0,0,0,0,13.67463167017457,0
MAG_5,c_000000002381,1172118,0,0,0,0,0,93.27571143285073,0
MAG_5,c_000000002382,1104481,0,0,0,0,0,82.42081583683263,0
MAG_5,c_000000002383,582258,0,0,0,0,0,75.67626666666666,0
MAG_5,c_000000002384,1644372,0,0,0,0,0,98.96951219512195,0
MAG_5,c_000000002385,1047677,0,0,0,0,0,73.12272357723577,0
MAG_5,c_000000002386,920866,0,0,0,0,0,20.102941176470587,0
MAG_5,c_000000002387,276098,0,0,0,0,0,86.97099794473624,0
MAG_5,c_000000002388,372152,0,0,0,0,0,84.485393822717,0
MAG_5,c_000000002389,246923,0,0,0,0,0,35.596043916160056,0
MAG_5,c_000000002390,605653,0,0,0,0,0,87.87038984451289,0
MAG_5,c_000000002391,245381,0,0,0,0,0,89.30311284046692,0
MAG_5,c_000000002392,1544067,0,0,0,0,0,88.22843107153822,0
MAG_5,c_000000002393,1523894,0,0,0,0,0,85.98681368648403,0
MAG_5,c_000000002394,587430,0,0,0,0,0,85.54781624262647,0
MAG_5,c_000000002395,1106599,0,0,0,0,0,94.75243123089747,0
MAG_5,c_000000002396,1816964,0,0,0,0,0,85.64828199710887,0
MAG_5,c_000000002397,1413215,44.05414746543779,4.543778801843318,15.191820276497696,303.7828341013825,1.1054147465437787,210.4320276497696,2.9838709677419355
MAG_5,c_000000002398,820839,0,0,0,0,0,89.24940898345153,0
MAG_5,c_000000002399,247026,0,0,0,0,0,26.843826781326783,0
MAG_5,c_000000002400,1291654,0,0,0,0,0,86.23087264727451,0
MAG_5,c_000000002401,1632221,0,0,0,0,0,91.604875,0
MAG_5,c_000000002402,830617,0,0,0,0,0,41.32644537260936,0
MAG_5,c_000000002403,1325187,0,0,0,0,0,82.48157308929014,0
MAG_5,c_000000002404,491760,0,0,0,0,0,93.48966780015695,0
MAG_5,c_000000002405,127595,0,0,0,0,0,86.8423025033728,0
MAG_5,c_000000002406,821310,0,0,0,0,0,85.06128026852073,0
MAG_5,c_000000002407,487913,0,0,0,0,0,94.73174985466324,0
MAG_5,c_000000002408,604132,0,0,0,0,0,68.61192350956131,0
MAG_5,c_000000002409,77389,0,0,0,0,0,89.41000410004101,0
MAG_5,c_000000002410,826873,0,0,0,0,0,86.25447266358063,0
MAG_5,c_000000002411,1325914,0,0,0,0,0,40.64210809357354,0
MAG_5,c_000000002412,1252206,0.029165113678717852,0,0,0,0,113.0901975400671,0.09029071934401789
MAG_5,c_000000002413,749561,0,0,0,0,0,26.519098378858537,0
MAG_5,c_000000002414,1566707,0,0,0,0,0,30.900868306801737,0
MAG_5,c_000000002415,1184927,0,0,0,0,0,84.20740863649563,0
MAG_5,c_000000002416,1764295,0,0,0,0,0,61.80313293818798,0
MAG_5,c_000000002417,596657,0,0,0,0,0,85.99001952701236,0
MAG_5,c_000000002418,608121,0,0,0,0,0,82.41160949868073,0
MAG_5,c_000000002419,1065462,0,0,0,0,0,26.600879058556643,0
MAG_5,c_000000002420,1637241,0,0,0,0,0,90.2911769864936,0
MAG_5,c_000000002421,268432,0,0,0,0,0,88.05126928820309,0
MAG_5,c_000000002422,270645,0,0,0,0,0,86.17189876918822,0
MAG_5,c_000000002423,262501,0,0,0,0,0,10.058676028084253,0.6389167502507522
MAG_5,c_000000002424,131162,0,0,0,0,0,93.1814131914367,0
MAG_5,c_000000002425,839724,0,0,0,0,0,80.89718785151857,0
MAG_5,c_000000002426,384704,0,0,0,0,0,87.25259573054241,0
MAG_5,c_000000002427,590052,0.7729740599235874,0,0,0.6451839935652524,0,85.48049467122462,0
MAG_5,c_000000002428,237743,0,0,0,0,0,85.68472616831586,0
MAG_5,c_000000002429,423263,0,0,0,0,0,76.56270305393113,0
MAG_5,c_000000002430,9410,0,0,0,0,0,86.40243058226291,0
MAG_5,c_000000002431,23995,0,0,0,0,0,86.57912872261875,0
MAG_5,c_000000002432,1764958,0,0,0,0,0,28.69193899782135,0
MAG_5,c_000000002433,1528792,0,0,0,0,0,89.59527462411783,0
MAG_5,c_000000002434,622498,0,0,0,0,0,24.87101669195751,0
MAG_5,c_000000002435,632165,0,0,0,0,0,81.87295169184932,0
MAG_5,c_000000002436,1027833,0,0,0,0,0,36.60101375814627,0
MAG_5,c_000000002437,1427359,0,0,0,0,0,81.60277921501958,0
MAG_5,c_000000002438,1500537,0,0,0,0,0,28.186147186147185,0
MAG_5,c_000000002439,1284570,0,0,0,0,0,87.8380790480238,0
MAG_5,c_000000002440,64407,0,0,0,0,0,50.24008498583569,0
MAG_5,c_000000002441,126385,0,0,0,0,0,87.82434986638859,0
MAG_5,c_000000002442,432113,0,0,0,0,0,51.604994158878505,0
MAG_5,c_000000002443,733685,0,0,0,0,0,27.37607099143207,0
MAG_5,c_000000002444,1375470,0,0,0,0,0,87.88517499016909,0
MAG_5,c_000000002445,653225,0,0,0,0,0,92.17239353891337,0
MAG_5,c_000000002446,34220,0,0,0,0,0,57.644666666666666,0
MAG_5,c_000000002447,1779133,0,0,0,0,0,83.21398623526619,0
MAG_5,c_000000002448,595723,0,0,0,0,0,89.28971559896581,0
MAG_5,c_000000002449,361302,0,0,0,0,0,90.22190770286498,0
MAG_5,c_000000002450,828061,0,0,0,0,0,86.08841266422571,0
MAG_5,c_000000002451,716860,0,0,0,0,0,38.93365853658537,0
MAG_5,c_000000002452,837611,0,0,0,0,0,82.71248327279679,0
MAG_5,c_000000002453,1234523,0,0,0,0,0,85.97915250396555,0.0994788125991389
MAG_5,c_000000002454,834952,0.17221873035826524,0,0,0,0,94.6904462602137,0
MAG_5,c_000000002455,1102074,0,0,0,0,0,76.5473624503687,0
MAG_5,c_000000002456,468749,0,0,0,0,0,81.26011560693641,0
MAG_5,c_000000002457,1552017,0,0,0,0,0,34.02142310635042,0
MAG_5,c_000000002458,18427,0,0,0,0,0,28.018987341772153,0
MAG_5,c_000000002459,700276,0,0,0,0,0,32.09736394557823,0
MAG_5,c_000000002460,366426,0,0,0,0,0,82.26863504356244,0
MAG_5,c_000000002461,367955,0,0,0,0,0,80.29917355371902,0
MAG_5,c_000000002462,1668764,0,0,0,0,0,82.90494296577947,0
MAG_5,c_000000002463,366940,0,0,0,0,0,84.99368509682851,0
MAG_5,c_000000002464,1284977,0,0,0,0,0,94.80873402312842,0.14683505782105905
MAG_5,c_000000002465,2057,0,0,0,0,0,265.3940467753366,4.637845499645642
MAG_5,c_000000002466,413486,0,0,0,0,0,76.92595155709343,0.07128027681660899
MAG_5,c_000000002467,469829,0,0,0,0,0,66.87914893617021,0
MAG_5,c_000000002468,1472,0,0,0,0,0,82.84365994236312,0
MAG_5,c_000000002469,240068,0,0,0,0,0,81.74847094801223,0.024464831804281346
MAG_5,c_000000002470,1643002,5.374162096282754,0.5862279098110909,0,0,0,87.63497867154175,0
MAG_5,c_000000002471,1182523,2.6511627906976742,0.09401286491835725,0.070262246412667,6.469074715487382,0,84.24294903513112,0.10935180603661554
MAG_5,c_000000002472,1400460,0,0,0,0,0,14.603879642896507,0
MAG_5,c_000000002473,96615,0,0,0,0,0,88.19389884164329,0
MAG_5,c_000000002474,372286,0,0,0,0,0,58.442649876813576,0
MAG_5,c_000000002475,657633,0,0,0,0,0,31.707275803722503,0
MAG_5,c_000000002476,133330,0,0,0,0,0,80.13736041974977,0
MAG_5,c_000000002477,1208479,0,0,0,0,0,89.80983527131782,0
MAG_5,c_000000002478,1334565,0,0,0,0,0,92.38627768773635,0
MAG_5,c_000000002479,299963,0,0,0,0,0,19.14496644295302,0
MAG_5,c_000000002480,248418,0,0,0,0,0,82.95795517688461,0
MAG_5,c_000000002481,934975,0,0,0,0,0,81.62257181942545,0
MAG_5,c_000000002482,254506,0.46915404506834135,0,0,0,0,85.14702622829701,0
MAG_5,c_000000002483,238633,0,0,0,0,0,78.70448430493273,0
MAG_5,c_000000002484,1422304,0,0,0,0,0,84.67512877115526,0
MAG_5,c_000000002485,117303,0,0,0,0,0,35.64258393540162,0
MAG_5,c_000000002486,1199975,0,0,0,0,0,101.99515905947442,0
MAG_5,c_000000002487,1292238,0.07307171853856563,0,0,0,0,91.88903924221921,0
MAG_5,c_000000002488,1426797,0,0,0,0,0,48.08660130718954,0
MAG_5,c_000000002489,1765539,0.2655379339905701,0,0,0,0,86.04179168452636,0
MAG_5,c_000000002490,1118313,0,0,0,0,0,71.62329803328291,0
MAG_5,c_000000002491,14916,0,0,0,0,0,57.146787941193296,0
MAG_5,c_000000002492,967044,0,0,0,0,0,82.07997548928584,0
MAG_5,c_000000002493,408353,1.1226557447725802,0.09894373787454193,0,3.4929223252137676,0,90.1377452037077,0
MAG_5,c_000000002494,116697,0,0,0,0,0,73.19401266551526,0
MAG_5,c_000000002495,122631,0,0,0,0,0,78.18993168993168,0
MAG_5,c_000000002496,348349,0,0,0,0,0,83.96820186685814,0
MAG_5,c_000000002497,992573,0,0,0,0,0,16.224321133412044,0
MAG_5,c_000000002498,1288526,0,0,0,0,0,72.70212980381618,0
MAG_5,c_000000002499,1408910,0,0,0,0,0,83.48448505615839,0
MAG_5,c_000000002500,710534,0,0,0,0,0,46.77590976803575,0
